OrderID,Date,ProductID,StoreID,CustomerID,Quantity,Discount,Revenue,Cost,Profit
ORD100330,2023-05-20,P1003,S012,C0215,2,0.2,44.66,26.84,17.82
ORD100331,2024-07-12,P1005,S007,C0091,3,0.0,52.05,23.94,28.11
ORD100332,2023-01-01,P1023,S001,C0333,1,0.15,75.44,50.2,25.24
ORD100333,2023-03-31,P1020,S004,C0308,1,0.0,39.62,22.7,16.92
ORD100334,2024-10-15,P1027,S001,C0391,4,0.1,703.01,366.8,336.21
ORD100335,2023-11-16,P1017,S015,C0259,9,0.0,2646.27,1305.18,1341.09
ORD100336,2024-07-03,P1029,S001,C0298,9,0.2,132.55,104.04,28.51
ORD100337,2023-05-19,P1023,S003,C0036,3,0.2,213.0,150.6,62.4
ORD100338,2024-05-25,P1021,S009,C0352,3,0.2,50.76,29.97,20.79
ORD100339,2023-09-16,P1025,S014,C0101,3,0.2,697.99,436.77,261.22
ORD100340,2024-11-03,P1014,S011,C0349,1,0.1,109.77,90.9,18.87
ORD100341,2024-11-20,P1025,S015,C0370,4,0.0,1163.32,582.36,580.96
ORD100342,2023-01-10,P1002,S005,C0117,2,0.05,75.6,55.24,20.36
ORD100343,2023-09-18,P1011,S003,C0334,1,0.1,69.47,47.36,22.11
ORD100344,2024-10-11,P1004,S002,C0162,5,0.0,892.7,460.8,431.9
ORD100345,2023-06-21,P1005,S008,C0358,3,0.1,46.85,23.94,22.91
ORD100346,2023-01-13,P1012,S010,C0218,1,0.0,142.73,71.13,71.6
ORD100347,2023-06-17,P1000,S014,C0319,6,0.2,613.68,355.86,257.82
ORD100348,2024-10-03,P1021,S004,C0327,5,0.05,100.46,49.95,50.51
ORD100349,2024-08-18,P1025,S008,C0112,6,0.05,1657.73,873.54,784.19
ORD100350,2023-11-17,P1008,S004,C0229,3,0.0,261.15,147.36,113.79
ORD100351,2023-11-15,P1025,S007,C0085,3,0.0,872.49,436.77,435.72
ORD100352,2024-09-04,P1014,S012,C0190,4,0.2,390.3,363.6,26.7
ORD100353,2023-11-25,P1020,S001,C0022,7,0.0,277.34,158.9,118.44
ORD100354,2024-07-03,P1014,S002,C0325,3,0.2,292.73,272.7,20.03
ORD100355,2024-02-23,P1008,S003,C0102,1,0.2,69.64,49.12,20.52
ORD100356,2024-08-28,P1029,S003,C0173,1,0.05,17.49,11.56,5.93
ORD100357,2023-04-05,P1001,S005,C0068,3,0.05,582.43,333.42,249.01
ORD100358,2024-08-03,P1028,S011,C0156,9,0.05,225.12,160.47,64.65
ORD100359,2023-11-14,P1023,S009,C0148,6,0.05,505.88,301.2,204.68
ORD100360,2023-08-24,P1005,S005,C0316,6,0.0,104.1,47.88,56.22
ORD100361,2023-11-30,P1004,S002,C0102,8,0.0,1428.32,737.28,691.04
ORD100362,2024-01-11,P1012,S012,C0064,3,0.0,428.19,213.39,214.8
ORD100363,2024-04-03,P1024,S006,C0057,5,0.0,617.9,421.35,196.55
ORD100364,2023-05-17,P1007,S004,C0315,7,0.15,273.4,219.52,53.88
ORD100365,2024-08-10,P1015,S012,C0296,3,0.2,324.74,279.27,45.47
ORD100366,2024-06-30,P1015,S003,C0382,1,0.2,108.25,93.09,15.16
ORD100367,2024-05-27,P1009,S006,C0032,3,0.0,316.95,202.89,114.06
ORD100368,2023-10-23,P1015,S004,C0368,5,0.1,608.9,465.45,143.45
ORD100369,2023-11-16,P1000,S006,C0039,1,0.0,127.85,59.31,68.54
ORD100370,2024-07-25,P1025,S013,C0325,4,0.1,1046.99,582.36,464.63
ORD100371,2023-12-15,P1009,S002,C0069,8,0.0,845.2,541.04,304.16
ORD100372,2023-08-17,P1013,S013,C0295,5,0.0,299.25,169.75,129.5
ORD100373,2023-09-27,P1026,S005,C0290,3,0.0,891.99,423.69,468.3
ORD100374,2023-10-18,P1003,S009,C0121,1,0.0,27.91,13.42,14.49
ORD100375,2024-12-25,P1015,S002,C0271,1,0.15,115.01,93.09,21.92
ORD100376,2023-06-14,P1003,S010,C0055,3,0.2,66.98,40.26,26.72
ORD100377,2023-01-05,P1019,S003,C0162,3,0.05,503.77,312.63,191.14
ORD100378,2024-01-14,P1008,S007,C0011,2,0.2,139.28,98.24,41.04
ORD100379,2023-03-19,P1006,S004,C0071,1,0.05,178.07,125.7,52.37
ORD100380,2024-02-14,P1002,S014,C0311,1,0.05,37.8,27.62,10.18
ORD100381,2024-07-27,P1028,S002,C0087,2,0.0,52.66,35.66,17.0
ORD100382,2023-05-12,P1004,S008,C0262,4,0.2,571.33,368.64,202.69
ORD100383,2024-08-23,P1029,S014,C0400,5,0.15,78.24,57.8,20.44
ORD100384,2023-02-11,P1021,S009,C0357,2,0.0,42.3,19.98,22.32
ORD100385,2023-03-30,P1009,S011,C0047,1,0.1,95.08,67.63,27.45
ORD100386,2024-02-06,P1009,S010,C0077,1,0.05,100.37,67.63,32.74
ORD100387,2023-10-23,P1010,S009,C0317,1,0.2,106.88,93.72,13.16
ORD100388,2023-10-22,P1015,S015,C0132,1,0.05,128.54,93.09,35.45
ORD100389,2024-09-07,P1029,S006,C0327,1,0.05,17.49,11.56,5.93
ORD100390,2024-06-09,P1024,S007,C0292,2,0.0,247.16,168.54,78.62
ORD100391,2024-11-21,P1001,S004,C0095,4,0.15,694.82,444.56,250.26
ORD100392,2024-09-28,P1025,S008,C0264,1,0.05,276.29,145.59,130.7
ORD100393,2024-02-26,P1016,S009,C0228,1,0.1,27.98,14.43,13.55
ORD100394,2023-01-23,P1008,S011,C0225,3,0.2,208.92,147.36,61.56
ORD100395,2024-07-28,P1007,S004,C0129,4,0.0,183.8,125.44,58.36
ORD100396,2023-05-23,P1001,S003,C0189,1,0.1,183.92,111.14,72.78
ORD100397,2024-10-26,P1014,S013,C0066,3,0.0,365.91,272.7,93.21
ORD100398,2023-05-25,P1004,S003,C0125,3,0.05,508.84,276.48,232.36
ORD100399,2023-08-13,P1009,S011,C0132,1,0.2,84.52,67.63,16.89
ORD100400,2024-05-17,P1019,S004,C0011,4,0.15,600.98,416.84,184.14
ORD100401,2024-09-07,P1017,S015,C0381,3,0.1,793.88,435.06,358.82
ORD100402,2023-04-14,P1029,S006,C0228,2,0.2,29.46,23.12,6.34
ORD100403,2023-02-08,P1000,S007,C0363,4,0.2,409.12,237.24,171.88
ORD100404,2023-07-17,P1025,S006,C0058,3,0.0,872.49,436.77,435.72
ORD100405,2024-10-07,P1005,S013,C0087,2,0.0,34.7,15.96,18.74
ORD100406,2024-08-01,P1008,S011,C0224,3,0.05,248.09,147.36,100.73
ORD100407,2024-01-26,P1001,S015,C0018,2,0.0,408.72,222.28,186.44
ORD100408,2023-06-28,P1002,S003,C0380,1,0.0,39.79,27.62,12.17
ORD100409,2024-07-07,P1018,S001,C0034,3,0.05,194.48,147.51,46.97
ORD100410,2024-03-23,P1012,S006,C0373,3,0.0,428.19,213.39,214.8
ORD100411,2024-05-14,P1016,S015,C0354,4,0.0,124.36,57.72,66.64
ORD100412,2023-01-15,P1016,S013,C0099,6,0.05,177.21,86.58,90.63
ORD100413,2024-09-14,P1016,S006,C0229,4,0.15,105.71,57.72,47.99
ORD100414,2024-10-30,P1016,S010,C0302,3,0.15,79.28,43.29,35.99
ORD100415,2023-10-16,P1006,S004,C0355,1,0.1,168.7,125.7,43.0
ORD100416,2024-04-22,P1014,S009,C0044,2,0.15,207.35,181.8,25.55
ORD100417,2023-08-19,P1029,S005,C0034,3,0.0,55.23,34.68,20.55
ORD100418,2024-02-24,P1013,S011,C0361,5,0.05,284.29,169.75,114.54
ORD100419,2023-06-06,P1010,S005,C0378,1,0.05,126.92,93.72,33.2
ORD100420,2024-07-03,P1025,S004,C0152,4,0.0,1163.32,582.36,580.96
ORD100421,2024-03-16,P1002,S012,C0277,2,0.15,67.64,55.24,12.4
ORD100422,2023-04-07,P1022,S009,C0130,2,0.0,161.28,85.04,76.24
ORD100423,2024-02-15,P1017,S009,C0056,1,0.0,294.03,145.02,149.01
ORD100424,2023-10-16,P1017,S006,C0050,3,0.05,837.99,435.06,402.93
ORD100425,2023-09-11,P1019,S010,C0203,3,0.2,424.22,312.63,111.59
ORD100426,2023-07-15,P1019,S003,C0044,6,0.05,1007.53,625.26,382.27
ORD100427,2024-08-20,P1016,S010,C0072,2,0.0,62.18,28.86,33.32
ORD100428,2024-06-05,P1020,S013,C0202,2,0.0,79.24,45.4,33.84
ORD100429,2024-05-31,P1028,S009,C0304,9,0.0,236.97,160.47,76.5
ORD100430,2024-09-26,P1011,S008,C0077,6,0.1,416.83,284.16,132.67
ORD100431,2023-04-28,P1022,S014,C0320,3,0.05,229.82,127.56,102.26
ORD100432,2023-06-08,P1004,S007,C0013,1,0.1,160.69,92.16,68.53
ORD100433,2023-08-16,P1015,S008,C0373,4,0.0,541.24,372.36,168.88
ORD100434,2023-08-04,P1011,S008,C0252,3,0.1,208.41,142.08,66.33
ORD100435,2024-11-26,P1014,S006,C0082,8,0.05,926.97,727.2,199.77
ORD100436,2023-01-15,P1027,S014,C0319,3,0.0,585.84,275.1,310.74
ORD100437,2023-06-06,P1017,S012,C0147,1,0.2,235.22,145.02,90.2
ORD100438,2024-10-09,P1017,S013,C0028,3,0.15,749.78,435.06,314.72
ORD100439,2023-09-18,P1006,S004,C0022,1,0.0,187.44,125.7,61.74
ORD100440,2023-06-06,P1000,S015,C0080,1,0.05,121.46,59.31,62.15
ORD100441,2023-02-16,P1028,S012,C0304,1,0.0,26.33,17.83,8.5
ORD100442,2023-11-20,P1003,S006,C0251,1,0.2,22.33,13.42,8.91
ORD100443,2024-11-15,P1019,S005,C0121,6,0.05,1007.53,625.26,382.27
ORD100444,2023-05-10,P1004,S005,C0249,3,0.2,428.5,276.48,152.02
ORD100445,2024-02-15,P1018,S014,C0282,1,0.1,61.42,49.17,12.25
ORD100446,2023-04-05,P1000,S008,C0003,1,0.1,115.06,59.31,55.75
ORD100447,2024-09-18,P1023,S001,C0115,6,0.05,505.88,301.2,204.68
ORD100448,2023-10-19,P1026,S008,C0216,3,0.05,847.39,423.69,423.7
ORD100449,2023-10-10,P1022,S007,C0172,3,0.0,241.92,127.56,114.36
ORD100450,2023-03-10,P1029,S015,C0171,5,0.2,73.64,57.8,15.84
ORD100451,2024-10-21,P1026,S002,C0356,3,0.0,891.99,423.69,468.3
ORD100452,2023-01-11,P1020,S014,C0282,6,0.0,237.72,136.2,101.52
ORD100453,2023-09-11,P1000,S012,C0013,2,0.0,255.7,118.62,137.08
ORD100454,2024-07-03,P1002,S015,C0345,2,0.0,79.58,55.24,24.34
ORD100455,2023-05-14,P1005,S015,C0093,1,0.15,14.75,7.98,6.77
ORD100456,2024-12-12,P1015,S002,C0126,11,0.1,1339.57,1023.99,315.58
ORD100457,2023-01-23,P1009,S009,C0222,1,0.05,100.37,67.63,32.74
ORD100458,2023-12-12,P1015,S006,C0129,3,0.15,345.04,279.27,65.77
ORD100459,2023-10-29,P1006,S014,C0210,6,0.0,1124.64,754.2,370.44
ORD100460,2023-12-29,P1007,S005,C0186,6,0.1,248.13,188.16,59.97
ORD100461,2024-01-31,P1003,S006,C0116,1,0.05,26.51,13.42,13.09
ORD100462,2023-08-06,P1018,S007,C0282,1,0.0,68.24,49.17,19.07
ORD100463,2023-05-21,P1028,S001,C0042,4,0.15,89.52,71.32,18.2
ORD100464,2024-09-07,P1026,S002,C0369,2,0.0,594.66,282.46,312.2
ORD100465,2023-07-29,P1010,S012,C0325,1,0.2,106.88,93.72,13.16
ORD100466,2024-09-14,P1001,S004,C0134,7,0.0,1430.52,777.98,652.54
ORD100467,2024-09-07,P1008,S007,C0092,1,0.0,87.05,49.12,37.93
ORD100468,2024-11-13,P1011,S004,C0156,1,0.0,77.19,47.36,29.83
ORD100469,2024-04-04,P1004,S010,C0257,2,0.0,357.08,184.32,172.76
ORD100470,2023-12-22,P1012,S004,C0177,8,0.05,1084.75,569.04,515.71
ORD100471,2023-11-20,P1002,S010,C0033,4,0.05,151.2,110.48,40.72
ORD100472,2023-05-13,P1009,S008,C0281,7,0.05,702.57,473.41,229.16
ORD100473,2023-05-07,P1024,S007,C0248,6,0.0,741.48,505.62,235.86
ORD100474,2023-04-16,P1022,S004,C0149,6,0.15,411.26,255.12,156.14
ORD100475,2024-08-26,P1010,S004,C0236,3,0.0,400.8,281.16,119.64
ORD100476,2024-01-13,P1013,S002,C0254,7,0.15,356.11,237.65,118.46
ORD100477,2023-02-20,P1007,S011,C0221,2,0.2,73.52,62.72,10.8
ORD100478,2023-01-29,P1004,S009,C0372,4,0.0,714.16,368.64,345.52
ORD100479,2024-04-06,P1003,S013,C0202,9,0.2,200.95,120.78,80.17
ORD100480,2023-10-23,P1022,S015,C0275,2,0.2,129.02,85.04,43.98
ORD100481,2023-10-24,P1005,S008,C0290,2,0.0,34.7,15.96,18.74
ORD100482,2024-12-26,P1014,S012,C0323,3,0.0,365.91,272.7,93.21
ORD100483,2024-02-11,P1021,S006,C0204,5,0.15,89.89,49.95,39.94
ORD100484,2024-09-04,P1024,S014,C0395,3,0.0,370.74,252.81,117.93
ORD100485,2024-02-09,P1017,S015,C0395,3,0.0,882.09,435.06,447.03
ORD100486,2023-12-12,P1014,S009,C0032,4,0.0,487.88,363.6,124.28
ORD100487,2024-09-13,P1007,S006,C0228,1,0.0,45.95,31.36,14.59
ORD100488,2024-02-24,P1025,S001,C0254,1,0.0,290.83,145.59,145.24
ORD100489,2023-07-01,P1003,S012,C0130,4,0.05,106.06,53.68,52.38
ORD100490,2023-01-01,P1017,S001,C0180,3,0.2,705.67,435.06,270.61
ORD100491,2024-07-20,P1029,S012,C0283,1,0.15,15.65,11.56,4.09
ORD100492,2024-01-06,P1015,S006,C0078,6,0.0,811.86,558.54,253.32
ORD100493,2024-10-22,P1027,S008,C0098,4,0.1,703.01,366.8,336.21
ORD100494,2024-03-06,P1016,S013,C0352,1,0.0,31.09,14.43,16.66
ORD100495,2023-11-05,P1007,S008,C0014,3,0.0,137.85,94.08,43.77
ORD100496,2023-05-17,P1018,S002,C0351,7,0.0,477.68,344.19,133.49
ORD100497,2023-07-21,P1012,S002,C0358,5,0.0,713.65,355.65,358.0
ORD100498,2024-03-11,P1020,S014,C0384,7,0.0,277.34,158.9,118.44
ORD100499,2023-11-09,P1003,S014,C0183,4,0.0,111.64,53.68,57.96
ORD100500,2023-04-27,P1002,S014,C0349,2,0.0,79.58,55.24,24.34
ORD100501,2024-10-27,P1027,S010,C0122,1,0.0,195.28,91.7,103.58
ORD100502,2024-07-28,P1011,S008,C0223,1,0.1,69.47,47.36,22.11
ORD100503,2023-09-01,P1027,S007,C0128,1,0.15,165.99,91.7,74.29
ORD100504,2024-06-20,P1000,S001,C0162,5,0.0,639.25,296.55,342.7
ORD100505,2024-08-24,P1005,S011,C0035,3,0.0,52.05,23.94,28.11
ORD100506,2023-03-16,P1018,S003,C0371,5,0.0,341.2,245.85,95.35
ORD100507,2024-01-21,P1003,S014,C0341,7,0.15,166.06,93.94,72.12
ORD100508,2023-07-29,P1002,S005,C0155,3,0.0,119.37,82.86,36.51
ORD100509,2024-04-19,P1025,S002,C0203,4,0.0,1163.32,582.36,580.96
ORD100510,2024-02-22,P1008,S014,C0115,3,0.05,248.09,147.36,100.73
ORD100511,2023-12-13,P1013,S015,C0310,3,0.0,179.55,101.85,77.7
ORD100512,2024-06-12,P1027,S012,C0151,1,0.0,195.28,91.7,103.58
ORD100513,2024-10-01,P1028,S003,C0073,3,0.0,78.99,53.49,25.5
ORD100514,2023-06-28,P1006,S010,C0062,7,0.15,1115.27,879.9,235.37
ORD100515,2023-07-01,P1002,S011,C0069,7,0.1,250.68,193.34,57.34
ORD100516,2024-10-25,P1028,S009,C0305,5,0.0,131.65,89.15,42.5
ORD100517,2023-01-25,P1021,S013,C0139,1,0.05,20.09,9.99,10.1
ORD100518,2023-06-29,P1008,S003,C0332,6,0.1,470.07,294.72,175.35
ORD100519,2024-12-10,P1025,S010,C0195,4,0.15,988.82,582.36,406.46
ORD100520,2024-05-15,P1029,S015,C0213,4,0.2,58.91,46.24,12.67
ORD100521,2023-06-10,P1024,S008,C0230,2,0.0,247.16,168.54,78.62
ORD100522,2023-06-26,P1028,S012,C0306,2,0.2,42.13,35.66,6.47
ORD100523,2023-10-12,P1020,S003,C0155,4,0.15,134.71,90.8,43.91
ORD100524,2023-03-04,P1012,S014,C0078,2,0.0,285.46,142.26,143.2
ORD100525,2024-10-23,P1009,S005,C0011,3,0.2,253.56,202.89,50.67
ORD100526,2024-10-27,P1020,S009,C0098,1,0.15,33.68,22.7,10.98
ORD100527,2023-06-05,P1009,S004,C0098,2,0.2,169.04,135.26,33.78
ORD100528,2024-04-13,P1015,S003,C0315,6,0.1,730.67,558.54,172.13
ORD100529,2023-02-18,P1021,S002,C0067,1,0.1,19.04,9.99,9.05
ORD100530,2023-03-25,P1027,S015,C0097,3,0.0,585.84,275.1,310.74
ORD100531,2023-12-27,P1018,S007,C0110,4,0.1,245.66,196.68,48.98
ORD100532,2024-11-19,P1012,S012,C0191,9,0.0,1284.57,640.17,644.4
ORD100533,2023-05-28,P1020,S013,C0198,1,0.0,39.62,22.7,16.92
ORD100534,2024-09-21,P1018,S002,C0369,7,0.2,382.14,344.19,37.95
ORD100535,2023-12-08,P1023,S012,C0344,3,0.0,266.25,150.6,115.65
ORD100536,2024-04-20,P1028,S010,C0294,1,0.0,26.33,17.83,8.5
ORD100537,2023-03-04,P1014,S007,C0138,1,0.0,121.97,90.9,31.07
ORD100538,2024-12-01,P1011,S015,C0284,5,0.0,385.95,236.8,149.15
ORD100539,2023-12-26,P1026,S012,C0017,4,0.05,1129.85,564.92,564.93
ORD100540,2024-07-14,P1006,S014,C0361,1,0.1,168.7,125.7,43.0
ORD100541,2023-11-23,P1001,S003,C0025,4,0.0,817.44,444.56,372.88
ORD100542,2023-05-21,P1016,S005,C0322,1,0.15,26.43,14.43,12.0
ORD100543,2023-08-03,P1023,S015,C0365,4,0.0,355.0,200.8,154.2
ORD100544,2024-03-10,P1017,S005,C0002,3,0.1,793.88,435.06,358.82
ORD100545,2024-12-23,P1016,S013,C0173,3,0.15,79.28,43.29,35.99
ORD100546,2023-11-14,P1018,S010,C0137,3,0.0,204.72,147.51,57.21
ORD100547,2023-02-01,P1027,S006,C0267,1,0.2,156.22,91.7,64.52
ORD100548,2024-10-31,P1028,S010,C0357,1,0.0,26.33,17.83,8.5
ORD100549,2023-10-12,P1023,S013,C0132,3,0.0,266.25,150.6,115.65
ORD100550,2023-11-01,P1013,S011,C0011,1,0.0,59.85,33.95,25.9
ORD100551,2024-03-04,P1029,S009,C0106,1,0.0,18.41,11.56,6.85
ORD100552,2024-04-21,P1023,S010,C0158,3,0.0,266.25,150.6,115.65
ORD100553,2023-10-13,P1004,S011,C0027,6,0.2,856.99,552.96,304.03
ORD100554,2023-05-24,P1006,S013,C0308,4,0.2,599.81,502.8,97.01
ORD100555,2024-02-28,P1016,S008,C0167,5,0.0,155.45,72.15,83.3
ORD100556,2023-01-19,P1023,S007,C0021,1,0.05,84.31,50.2,34.11
ORD100557,2023-01-18,P1012,S004,C0219,4,0.0,570.92,284.52,286.4
ORD100558,2024-08-12,P1005,S001,C0287,3,0.0,52.05,23.94,28.11
ORD100559,2024-01-06,P1001,S006,C0318,4,0.0,817.44,444.56,372.88
ORD100560,2023-06-24,P1015,S012,C0089,4,0.0,541.24,372.36,168.88
ORD100561,2023-07-13,P1004,S004,C0073,7,0.0,1249.78,645.12,604.66
ORD100562,2024-05-16,P1001,S015,C0253,3,0.2,490.46,333.42,157.04
ORD100563,2023-04-23,P1027,S013,C0228,6,0.05,1113.1,550.2,562.9
ORD100564,2023-04-24,P1029,S006,C0109,3,0.1,49.71,34.68,15.03
ORD100565,2023-08-10,P1016,S009,C0008,1,0.1,27.98,14.43,13.55
ORD100566,2024-11-08,P1017,S002,C0052,1,0.15,249.93,145.02,104.91
ORD100567,2024-10-05,P1013,S005,C0054,2,0.0,119.7,67.9,51.8
ORD100568,2023-09-21,P1018,S007,C0283,1,0.15,58.0,49.17,8.83
ORD100569,2023-02-24,P1023,S007,C0081,3,0.0,266.25,150.6,115.65
ORD100570,2024-10-04,P1015,S008,C0224,4,0.0,541.24,372.36,168.88
ORD100571,2024-04-02,P1025,S015,C0064,5,0.0,1454.15,727.95,726.2
ORD100572,2023-06-11,P1029,S013,C0149,2,0.1,33.14,23.12,10.02
ORD100573,2024-01-15,P1000,S009,C0354,4,0.05,485.83,237.24,248.59
ORD100574,2023-03-28,P1018,S005,C0005,1,0.15,58.0,49.17,8.83
ORD100575,2023-02-24,P1005,S008,C0235,1,0.1,15.62,7.98,7.64
ORD100576,2024-04-20,P1014,S009,C0142,4,0.05,463.49,363.6,99.89
ORD100577,2023-06-27,P1012,S011,C0270,4,0.0,570.92,284.52,286.4
ORD100578,2024-01-26,P1007,S002,C0163,2,0.2,73.52,62.72,10.8
ORD100579,2023-12-15,P1027,S011,C0058,3,0.0,585.84,275.1,310.74
ORD100580,2023-01-08,P1017,S010,C0048,1,0.1,264.63,145.02,119.61
ORD100581,2023-11-09,P1006,S014,C0300,6,0.05,1068.41,754.2,314.21
ORD100582,2024-03-18,P1020,S009,C0377,2,0.0,79.24,45.4,33.84
ORD100583,2023-11-24,P1014,S002,C0250,1,0.0,121.97,90.9,31.07
ORD100584,2023-02-23,P1009,S014,C0277,4,0.0,422.6,270.52,152.08
ORD100585,2023-08-27,P1008,S001,C0332,3,0.0,261.15,147.36,113.79
ORD100586,2023-08-17,P1027,S005,C0277,2,0.0,390.56,183.4,207.16
ORD100587,2024-08-01,P1022,S007,C0247,1,0.0,80.64,42.52,38.12
ORD100588,2023-02-20,P1020,S008,C0273,3,0.0,118.86,68.1,50.76
ORD100589,2024-08-31,P1013,S008,C0117,4,0.1,215.46,135.8,79.66
ORD100590,2024-08-26,P1027,S008,C0356,3,0.15,497.96,275.1,222.86
ORD100591,2023-09-21,P1000,S006,C0371,3,0.0,383.55,177.93,205.62
ORD100592,2024-02-22,P1029,S014,C0051,1,0.05,17.49,11.56,5.93
ORD100593,2023-04-06,P1023,S004,C0325,3,0.0,266.25,150.6,115.65
ORD100594,2023-03-29,P1004,S014,C0195,4,0.05,678.45,368.64,309.81
ORD100595,2023-03-19,P1000,S015,C0335,4,0.1,460.26,237.24,223.02
ORD100596,2023-10-15,P1005,S006,C0026,3,0.1,46.85,23.94,22.91
ORD100597,2023-04-30,P1000,S003,C0245,1,0.05,121.46,59.31,62.15
ORD100598,2024-05-05,P1006,S013,C0003,3,0.2,449.86,377.1,72.76
ORD100599,2024-03-27,P1005,S006,C0025,2,0.2,27.76,15.96,11.8
ORD100600,2024-05-14,P1006,S003,C0348,3,0.0,562.32,377.1,185.22
ORD100601,2023-06-14,P1022,S007,C0316,3,0.0,241.92,127.56,114.36
ORD100602,2023-07-01,P1005,S006,C0326,1,0.1,15.62,7.98,7.64
ORD100603,2024-04-13,P1003,S008,C0139,7,0.0,195.37,93.94,101.43
ORD100604,2023-01-07,P1004,S003,C0364,1,0.0,178.54,92.16,86.38
ORD100605,2023-11-26,P1025,S006,C0091,7,0.0,2035.81,1019.13,1016.68
ORD100606,2024-11-03,P1009,S010,C0195,3,0.05,301.1,202.89,98.21
ORD100607,2023-05-31,P1000,S012,C0054,1,0.0,127.85,59.31,68.54
ORD100608,2023-03-26,P1017,S003,C0098,3,0.1,793.88,435.06,358.82
ORD100609,2023-05-27,P1023,S001,C0057,3,0.1,239.62,150.6,89.02
ORD100610,2024-09-15,P1015,S005,C0273,2,0.1,243.56,186.18,57.38
ORD100611,2024-01-16,P1026,S004,C0060,4,0.15,1010.92,564.92,446.0
ORD100612,2024-07-01,P1024,S007,C0326,3,0.05,352.2,252.81,99.39
ORD100613,2023-10-12,P1022,S014,C0048,10,0.1,725.76,425.2,300.56
ORD100614,2024-11-30,P1013,S005,C0301,11,0.0,658.35,373.45,284.9
ORD100615,2023-03-23,P1014,S003,C0082,5,0.05,579.36,454.5,124.86
ORD100616,2024-05-28,P1012,S015,C0116,1,0.2,114.18,71.13,43.05
ORD100617,2024-12-09,P1004,S010,C0076,9,0.15,1365.83,829.44,536.39
ORD100618,2024-06-06,P1001,S010,C0333,4,0.1,735.7,444.56,291.14
ORD100619,2024-01-21,P1017,S010,C0128,1,0.15,249.93,145.02,104.91
ORD100620,2024-12-07,P1000,S002,C0075,9,0.05,1093.12,533.79,559.33
ORD100621,2024-04-15,P1018,S013,C0314,2,0.1,122.83,98.34,24.49
ORD100622,2023-04-29,P1004,S014,C0023,1,0.15,151.76,92.16,59.6
ORD100623,2024-01-31,P1008,S005,C0209,4,0.15,295.97,196.48,99.49
ORD100624,2024-06-15,P1023,S009,C0118,3,0.15,226.31,150.6,75.71
ORD100625,2023-09-18,P1002,S011,C0135,5,0.1,179.06,138.1,40.96
ORD100626,2023-09-13,P1027,S003,C0001,5,0.0,976.4,458.5,517.9
ORD100627,2023-08-14,P1026,S002,C0300,1,0.1,267.6,141.23,126.37
ORD100628,2023-02-22,P1001,S007,C0318,1,0.0,204.36,111.14,93.22
ORD100629,2024-05-14,P1003,S005,C0326,3,0.0,83.73,40.26,43.47
ORD100630,2024-05-20,P1013,S013,C0017,4,0.0,239.4,135.8,103.6
ORD100631,2023-12-30,P1020,S011,C0194,7,0.0,277.34,158.9,118.44
ORD100632,2023-10-07,P1000,S001,C0128,3,0.0,383.55,177.93,205.62
ORD100633,2024-08-15,P1003,S012,C0351,1,0.2,22.33,13.42,8.91
ORD100634,2024-12-14,P1009,S009,C0137,5,0.0,528.25,338.15,190.1
ORD100635,2023-06-07,P1014,S006,C0168,3,0.1,329.32,272.7,56.62
ORD100636,2024-09-23,P1022,S012,C0131,1,0.0,80.64,42.52,38.12
ORD100637,2023-02-28,P1004,S014,C0046,1,0.2,142.83,92.16,50.67
ORD100638,2024-12-27,P1004,S001,C0049,4,0.05,678.45,368.64,309.81
ORD100639,2023-05-08,P1023,S003,C0114,3,0.0,266.25,150.6,115.65
ORD100640,2024-12-21,P1022,S003,C0046,13,0.0,1048.32,552.76,495.56
ORD100641,2023-04-25,P1002,S013,C0309,5,0.2,159.16,138.1,21.06
ORD100642,2023-07-28,P1009,S010,C0197,1,0.15,89.8,67.63,22.17
ORD100643,2024-06-09,P1012,S005,C0135,2,0.2,228.37,142.26,86.11
ORD100644,2024-06-04,P1005,S004,C0287,2,0.15,29.5,15.96,13.54
ORD100645,2024-07-05,P1025,S013,C0092,1,0.0,290.83,145.59,145.24
ORD100646,2023-08-25,P1027,S002,C0237,1,0.05,185.52,91.7,93.82
ORD100647,2023-10-08,P1013,S006,C0391,3,0.0,179.55,101.85,77.7
ORD100648,2023-12-25,P1017,S011,C0051,9,0.0,2646.27,1305.18,1341.09
ORD100649,2023-07-20,P1024,S014,C0028,2,0.05,234.8,168.54,66.26
ORD100650,2023-10-05,P1005,S008,C0075,4,0.0,69.4,31.92,37.48
ORD100651,2023-08-23,P1018,S006,C0396,2,0.1,122.83,98.34,24.49
ORD100652,2024-05-08,P1017,S012,C0038,2,0.0,588.06,290.04,298.02
ORD100653,2023-01-04,P1019,S007,C0028,2,0.0,353.52,208.42,145.1
ORD100654,2024-10-27,P1024,S012,C0090,2,0.05,234.8,168.54,66.26
ORD100655,2024-03-17,P1000,S014,C0371,4,0.0,511.4,237.24,274.16
ORD100656,2023-01-29,P1014,S006,C0314,4,0.05,463.49,363.6,99.89
ORD100657,2023-04-19,P1028,S015,C0351,1,0.2,21.06,17.83,3.23
ORD100658,2024-09-01,P1027,S013,C0219,4,0.2,624.9,366.8,258.1
ORD100659,2024-12-27,P1000,S002,C0195,4,0.0,511.4,237.24,274.16
ORD100660,2023-03-16,P1013,S006,C0092,1,0.15,50.87,33.95,16.92
